0.28158706967871294,0.03392057837583039,0.016647744728467688,0.011585193470526185,0.009520245339513225,0.008369409375870442,0.0074685324805591115,0.006935218207444897,0.006410122015030243,0.006016770973200218,0.005728906380229927,0.005489037404806232,0.005205445359698084,0.005055227110094488,0.004935353539485549,0.0047954690173199295,0.004678485293662729,0.0046169174780995356,0.0045134754258937294,0.004378216205878093
0.06958353877781068,0.008384597654472642,0.006803452925586157,0.006306810445816526,0.005872185736101749,0.005536693069409147,0.00509277869334778,0.004925402115869232,0.004764344716678808,0.004625917600511292,0.004423853572093938,0.004279926082939716,0.004210355603357849,0.0039020441955204366,0.003987987473880077,0.0039797706260645774,0.003942391662441917,0.0038708508698402887,0.003747328319627868,0.0037415776440288973
0.047974215105390385,0.007707853134528833,0.007018978939983673,0.00621933111478456,0.005812618745118329,0.005529123112716416,0.005198911373030008,0.00477563660942254,0.0046324132156435865,0.004402216792672112,0.004398235202765693,0.004193373390171566,0.004165310514225004,0.003996122177836542,0.003914906797327364,0.003949627293650919,0.003915883952016466,0.0037256959612899493,0.003789827405878221,0.003740378276019023
0.024521018489026474,0.007940240687365109,0.006953983644293359,0.005694606973382102,0.005284934256572521,0.004934430213491023,0.004724803515706362,0.004509545670240223,0.004488844870965078,0.004351431429854422,0.004097437322771209,0.0042525149741995585,0.004127086289240545,0.004351613018593007,0.004043683942872406,0.004079299299032266,0.004029189537699055,0.004082008925365543,0.004128868224481129,0.0038887406885654784
0.019876887274583872,0.008474170939122172,0.0069481620800318274,0.006199827164067683,0.005278748184679182,0.005136715856804557,0.004550395326905677,0.004740732672233144,0.0045773249951565715,0.0045224481114033415,0.00451188855980528,0.00438792294184028,0.004567186421396721,0.004289583178681625,0.004291034828642187,0.004311445599113737,0.004108427623035728,0.004327017902458087,0.004174376694686572,0.004116281924339285
0.26937023504781565,0.028879929665787427,0.014991275555401392,0.011468909066821334,0.009572226320249032,0.008365803523213445,0.007415889840469673,0.00693912490940885,0.006443545488194708,0.006059687601766722,0.0057747682136482315,0.0056153252277876846,0.00532449509499624,0.0051859676245362045,0.005049070713341252,0.004924406833479485,0.0048121125883490365,0.004740361590386105,0.004637887833717027,0.004510927574971723
0.03855002299103131,0.008568186835281683,0.007275462767134045,0.006055546365671433,0.005513022655573524,0.005162449849224713,0.004847346976461195,0.004451509794181104,0.004307433777354299,0.0040882709872644704,0.004119664174354031,0.003944264717271609,0.0038827789498096558,0.003766986784815316,0.0037189612488616373,0.003743016452556019,0.0037086046656248264,0.003562024313452249,0.0036037554375416554,0.0035201494809713467
0.018300412787306267,0.007120571760940885,0.00587417443468174,0.005394394490937063,0.00482421045954455,0.004618712594019558,0.004281924738815737,0.00443770700821593,0.0042972059655206896,0.004276267150841411,0.00427953156463296,0.004141623519955581,0.004241736128501667,0.004080555067456483,0.003960128933216463,0.0039672373059147625,0.0038349075749002175,0.004030394905737845,0.0038685731503244314,0.0037810665414978392
0.26903053535179217,0.027425623942124555,0.014651409826488743,0.011466409103725308,0.009665660100516128,0.008534116184993713,0.007635210954600611,0.007154968377446175,0.006642523174740463,0.0062477752755259125,0.0059265904844863215,0.005733389049015091,0.005429852601225803,0.00528277451817855,0.005121275319244052,0.005014443319902931,0.004876032352171658,0.004787079514343095,0.004692399295199127,0.004560925034550416
0.037825393018765655,0.00852896974210472,0.007209508202913163,0.006068505614834637,0.005518214933950836,0.00514594832716814,0.004848055866370489,0.004454553154644632,0.004304576949409247,0.004073125708461152,0.004101405077898035,0.003937505390408655,0.0038630423667985994,0.003749483477283644,0.0037037966251256974,0.00372814772004526,0.0036861942499255528,0.0035270664946270578,0.003574501727094233,0.003482555832726224
0.017828211551377267,0.007069877578891116,0.005876006442182425,0.005368352224570797,0.004800975180831787,0.004600587743076867,0.004268938689455602,0.004427945692800406,0.0042867184618849774,0.004262739547757017,0.004270383164979348,0.004131592776994092,0.004231524753855285,0.004058132195428754,0.003944561671691608,0.003939454614778922,0.003808170018660877,0.004010604261288168,0.003842745931765979,0.0037451939480192256
0.26903053535179217,0.027425623942124555,0.014651409826488743,0.011466409103725308,0.009665660100516128,0.008534116184993713,0.007635210954600611,0.007154968377446175,0.006642523174740463,0.0062477752755259125,0.0059265904844863215,0.005733389049015091,0.005429852601225803,0.00528277451817855,0.005121275319244052,0.005014443319902931,0.004876032352171658,0.004787079514343095,0.004692399295199127,0.004560925034550416
0.26903053535179217,0.027425623942124555,0.014651409826488743,0.011466409103725308,0.009665660100516128,0.008534116184993713,0.007635210954600611,0.007154968377446175,0.006642523174740463,0.0062477752755259125,0.0059265904844863215,0.005733389049015091,0.005429852601225803,0.00528277451817855,0.005121275319244052,0.005014443319902931,0.004876032352171658,0.004787079514343095,0.004692399295199127,0.004560925034550416
0.26903053535179217,0.027425623942124555,0.014651409826488743,0.011466409103725308,0.009665660100516128,0.008534116184993713,0.007635210954600611,0.007154968377446175,0.006642523174740463,0.0062477752755259125,0.0059265904844863215,0.005733389049015091,0.005429852601225803,0.00528277451817855,0.005121275319244052,0.005014443319902931,0.004876032352171658,0.004787079514343095,0.004692399295199127,0.004560925034550416
0.26903053535179217,0.027425623942124555,0.014651409826488743,0.011466409103725308,0.009665660100516128,0.008534116184993713,0.007635210954600611,0.007154968377446175,0.006642523174740463,0.0062477752755259125,0.0059265904844863215,0.005733389049015091,0.005429852601225803,0.00528277451817855,0.005121275319244052,0.005014443319902931,0.004876032352171658,0.004787079514343095,0.004692399295199127,0.004560925034550416
